INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object	Checked	Correct	Change	annotation
42c1d1d3-3701-4ad9-9bf5-c9935fc460dc	0.92	29598827	"Of particular interest, the DEGs upregulated by tau and TREM2 WT / TYROBP were enriched for another "" inflammatory response "" module (lightcyan; ranked number 8; corrected FET p = 0.04, 2.9-fold) in the ROSMAP network."	reach	p(HGNC:TREM2)	increases	act(p(PFAM:PF05384))				
fa2572db-2997-4c90-9448-8eab6f2ee871	0.86	29598827	"The "" locomotion "" and "" organic acid metabolism "" modules were also enriched for DEGs downregulated by expression of tau alone (corrected FET p = 0.01, 2.0-fold and corrected FET p = 0.02, 2.8-fold, respectively), while the "" inflammatory response "" module salmon was enriched in the DEGs downregulated by expression of TREM2 WT / TYROBP alone (corrected FET p = 4.1 x 10 -5, 4.9-fold)."	reach	p(HGNC:TREM2)	decreases	act(p(PFAM:PF05384))				
42c1d1d3-3701-4ad9-9bf5-c9935fc460dc	0.92	29598827	"These pathways include "" electron carrier activity, "" "" oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, "" and "" heme binding, "" which were enriched in the DEGs downregulated by Abeta42 and in the DEGs upregulated by TREM2 WT / TYROBP."	reach	p(HGNC:TREM2)	increases	act(p(PFAM:PF05384))				
42c1d1d3-3701-4ad9-9bf5-c9935fc460dc	0.92	29598827	This module was not enriched with DEGs upregulated by either tau alone or TREM2 WT / TYROBP alone, suggesting that genetic interactions between tau and TREM2 WT / TYROBP may induce this gene expression signature.	reach	p(HGNC:TREM2)	increases	act(p(PFAM:PF05384))				
f47914e8-2863-47cb-ac96-33d8c5091f5e	0.86	29611543	41 Since total full-length TREM2 levels were unaffected by PS1 overexpression, this suggests that PS1 upregulation alone can not enhance TREM2 proteolysis.	reach	p(HGNC:PSEN1)	increases	act(p(HGNC:TREM2))				
f47914e8-2863-47cb-ac96-33d8c5091f5e	0.86	29611543	"Although we do not know at this time how PS1 regulates TREM2 intracellular trafficking, several possibilities exist : one possibility is that PS1 affects the TREM2 trafficking from the Golgi and TGN; alternatively, PS1 may affect TREM2 internalization from the cell surface; a third possibility is that PS1 modulates the recycling of TREM2 from the endosomes and TGN to the cell surface."	reach	p(HGNC:PSEN1)	increases	act(p(HGNC:TREM2))				
9788e8b0-9d06-4b9a-9cf0-628d37f9d82b	0.65	29611543	Furthermore, we found that PS1 overexpression reduced cell surface TREM2 levels in the presence of the gamma-secretase inhibitor CpdE, indicating that PS1 dependent depletion of TREM2 at the cell surface occurs independently of gamma-secretase activity (XREF_FIG).	reach	p(HGNC:PSEN1)	decreases	p(HGNC:TREM2)				
10bad909-08c8-4638-8ca2-407e6546d72e	0.86	29611543	Furthermore, we found that PS1 overexpression reduced cell surface TREM2 levels in the presence of the gamma-secretase inhibitor CpdE, indicating that PS1 dependent depletion of TREM2 at the cell surface occurs independently of gamma-secretase activity (XREF_FIG).	reach	p(HGNC:PSEN1)	decreases	act(p(HGNC:TREM2))				
10bad909-08c8-4638-8ca2-407e6546d72e	0.86	29611543	Together, these results indicate that PS1 and TREM2 interact to reduce cell surface TREM2 distribution and downstream phagocytotic function.	reach	p(HGNC:PSEN1)	decreases	act(p(HGNC:TREM2))				
0bb2dac4-b59e-4918-b862-cec228594cb7	0.86	29618972	TREM-2 is cleaved by microglia to produce soluble TREM-2, whose levels are reportedly increased in CSF of patients with relapsing remitting, secondary progressive, and primary progressive MS, being normalized by treatment with the immunomodulatory drug natalizumab.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:CSF2))				
54440505-2e16-4e39-936d-66b1437c8bb1	0.95	29621548	Emerging evidence indicates that TREM2 enhances the phagocytosis function of microglia and suppress inflammation.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006954"")"				
dbcafa27-eade-4d8e-a53b-5074e3ed7953	0.65	29623914	Defects in Trem2 elevation could be relevant to MS. The failure of GALC +/- microglia to elevate levels of Trem2 in response to myelin debris is a finding of particular interest for multiple reasons.	reach	p(HGNC:GALC)	increases	p(HGNC:TREM2)				
54440505-2e16-4e39-936d-66b1437c8bb1	0.95	29623914	Engagement of Trem2 decreases inflammation, and blockade of Trem2 worsens disease progress in the experimental allergic encephalomyelitis (EAE) animal model of MS (Piccio et al., 2007).	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006954"")"				
245f9a07-7940-40b7-b691-e922f2de70b9	0.65	29632483	Interestingly, the retromer complex has been described to facilitate TREM2 trafficking : TREM2 can directly interact with VPS35 and VPS35 depletion disrupts TREM2 recycling, leading to the accumulation of TREM2 in lysosomes, thus activating microglia.	reach	p(HGNC:VPS35)	decreases	act(p(HGNC:TREM2))				
e2ca00c7-fe19-407e-afd8-139891814759	0.65	29655369	In addition, the overexpression of TREM2 by intracerebral lentiviral particles injection has been found to significantly improve hyperphosphorylation of tau proteins and reduce the activity of cyclin dependent kinase 5 (CDK5) and glycogen synthase kinase-3beta (GSK3beta) [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:CDK5))				
6ae1ec2c-6dc4-4ce4-89d7-4f91675ec173	0.65	29655369	In addition, the overexpression of TREM2 by intracerebral lentiviral particles injection has been found to significantly improve hyperphosphorylation of tau proteins and reduce the activity of cyclin dependent kinase 5 (CDK5) and glycogen synthase kinase-3beta (GSK3beta) [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(FPLX:Cyclin))				
c4c6428a-f550-4939-a314-697a69118dd3	0.65	29655369	In addition, the overexpression of TREM2 by intracerebral lentiviral particles injection has been found to significantly improve hyperphosphorylation of tau proteins and reduce the activity of cyclin dependent kinase 5 (CDK5) and glycogen synthase kinase-3beta (GSK3beta) [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(FPLX:GYS))				
8accf3f8-21ec-48b5-8c18-5343e0986f11	0.92	29655369	In this study [XREF_BIBR], TREM2 promotes microglial survival by activating the Wnt and beta-catenin signaling pathway.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:CTNNB1))				
9ebee061-f3a8-4bcb-bd60-894e4bdb4a89	0.92	29655369	In this study [XREF_BIBR], TREM2 promotes microglial survival by activating the Wnt and beta-catenin signaling pathway.	reach	p(HGNC:TREM2)	increases	act(p(FPLX:Wnt))				
eed5065c-7e90-4040-b8d2-24a597e6708a	0.65	29655369	TREM2 knockdown in the senescence accelerated mouse P8 (SAMP8) mouse model also increased the production of inflammatory cytokines [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:S100A8))				
fcce1175-23b0-4995-9846-d585000a2c34	0.65	29655369	The upregulation of the Wnt and beta-catenin pathway suppresses GSK3beta, restores beta-catenin signaling, and promotes TREM2 deficient microglial survival in vitro and in vivo.	reach	p(HGNC:CTNNB1)	increases	act(p(HGNC:TREM2))				
46df4dd5-c131-49d2-894f-02b714cdf8f4	0.65	29655369	The upregulation of the Wnt and beta-catenin pathway suppresses GSK3beta, restores beta-catenin signaling, and promotes TREM2 deficient microglial survival in vitro and in vivo.	reach	p(FPLX:Wnt)	increases	act(p(HGNC:TREM2))				
654b6036-1de2-4cf2-b0ff-9d3beef333a9	0.86	29655369	Thus, TREM2 overexpression significantly reduces neuronal loss and may play a role in the phosphorylation of tau protein, thereby reducing the incidence of AD.	reach	p(HGNC:TREM2)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))				
9f247385-8dd0-41df-87aa-4eeedc827263	0.86	29663649	TREM2 expression or TREM2 specific siRNA were used to induce TREM2 overexpression or silencing.	reach	p(HGNC:TREM2)	increases	p(HGNC:TREM2)				
352f9195-c093-4a89-a1e0-b2198a43c570	0.65	29689568	Overexpression of TREM2 downregulated the levels of IL-1beta, ameliorated T396 expression, inhibited the activity of GSK-3beta, and improved sickness behavior.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:GSK3B))				
5b1d5c60-5795-47a9-bb40-1e2415fcb530	0.65	29689568	Overexpression of TREM2 potentially attenuated these effects by decreasing the associated production of proinflammatory cytokines, inhibiting tau hyperphosphorylation, and enhancing synaptophysin expression.	reach	p(HGNC:TREM2)	decreases	p(HGNC:SYP)				
2adb010b-d3bc-41a5-a2b0-fb9ec6511952	0.65	29720600	As described above, the TREM2 exon 2-4 minigene does not elicit NMD, which led to the identification of exon 3 skipping in WT TREM2.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:PLA1A))				
2da027e9-7c53-453e-a566-e1f3af153266	0.86	29720600	In addition, knockdown of UPF1, an essential component of NMD, increased TREM2 lacking exon 3.	reach	p(HGNC:PLA1A)	decreases	act(p(HGNC:TREM2))				
a7f6d76b-2acd-4325-bb64-819b645bec61	0.65	29720600	In addition, knockdown of UPF1, an essential component of NMD, increased TREM2 lacking exon 3.	reach	p(HGNC:UPF1)	decreases	act(p(HGNC:TREM2))				
2da027e9-7c53-453e-a566-e1f3af153266	0.86	29720600	To examine whether TREM2 isoforms lacking exon 3 in fl-WT cells are suppressed by NMD, fl-WT cells were treated with cycloheximide (CHX), an inhibitor of translation that also inhibits NMD.	reach	p(HGNC:PLA1A)	decreases	act(p(HGNC:TREM2))				
841c4e8e-49cd-406f-afef-868e835b2c94	0.65	29720600	Using mutant TREM2 minigenes, we found that some modified U1, but not U7, snRNAs enhanced exon 3 inclusion and restored TREM2 protein expression.	reach	p(UP:Q01353)	increases	p(HGNC:TREM2)				
e3249d9c-c1e7-4792-9546-ba05fe96ce78	0.88	29842899	Furthermore, activation of TREM2 and TYROBP by p53 was strongly inhibited by CHIR-98014, a potent and specific inhibitor of glycogen synthase kinase-3 (GSK-3).	sparser	p(HGNC:TP53)	increases	act(p(HGNC:TREM2))				
e3249d9c-c1e7-4792-9546-ba05fe96ce78	0.88	29842899	Interestingly, nutlin-3a, a specific activator of p53, acting alone stimulated TREM2 in U-2 OS cells.	reach	p(HGNC:TP53)	increases	act(p(HGNC:TREM2))				
13469d19-79e7-417e-a6bf-7bdf3dfdf38e	0.92	29859094	AD mice heterozygous for the Trem2 R47H allele exhibited reduced total Trem2 mRNA expression, reduced TREM2 expression around plaques, and reduced association of myeloid cells with plaques.	reach	p(PFAM:PF09793)	decreases	p(HGNC:TREM2)				
f59a8b19-3860-4350-bfff-aa4908a2f2c6	0.86	29859094	Our data demonstrate that the Trem2 R47H variant impairs TREM2 function, in part by reducing TREM2 expression.	reach	"p(HGNC:TREM2, var(""p.Arg47His""))"	increases	p(HGNC:TREM2)				
8fc60c8c-fd2e-4402-afba-2ac704b01810	0.65	29859094	The Trem2 R47H variant could also contribute to reduced myeloid cell number around plaques by increasing myeloid cell death or decreasing myeloid cell proliferation [XREF_BIBR, XREF_BIBR].	reach	"p(HGNC:TREM2, var(""p.Arg47His""))"	increases	"bp(GO:""GO:0008219"")"				
7ca37fb0-9653-4b47-a3f5-e2874e822ffb	0.65	29859094	Therefore, we wanted to assess whether the Trem2 R47H variant would also impair the inflammatory response to AD pathology.	reach	"p(HGNC:TREM2, var(""p.Arg47His""))"	decreases	"bp(GO:""GO:0006954"")"				
f59a8b19-3860-4350-bfff-aa4908a2f2c6	0.86	29859094	This reduction in Trem2 expression in the context of AD suggests that, in addition to reducing baseline Trem2 expression, the Trem2 R47H variant may also impair upregulation of Trem2 expression in response to AD pathology.	reach	"p(HGNC:TREM2, var(""p.Arg47His""))"	increases	p(HGNC:TREM2)				
126cd657-5b6e-4b34-a1ab-61027c2cde2a	0.92	29859094	This suggests that the Trem2 R47H variant impairs TREM2 expression when endogenous regulation of its expression is maintained, an important consideration when interpreting previous in vitro studies in which Trem2 R47H expression is induced at WT levels.	reach	"p(HGNC:TREM2, var(""p.Arg47His""))"	decreases	p(HGNC:TREM2)				
126cd657-5b6e-4b34-a1ab-61027c2cde2a	0.92	29859094	Together, these data suggest that the Trem2 R47H variant reduces TREM2 expression in the context of AD.	reach	"p(HGNC:TREM2, var(""p.Arg47His""))"	decreases	p(HGNC:TREM2)				
126cd657-5b6e-4b34-a1ab-61027c2cde2a	0.92	29859094	Using this model, we demonstrate that the Trem2 R47H variant dramatically reduces TREM2 expression, compromising myeloid cell responses to AD like amyloid pathology.	reach	"p(HGNC:TREM2, var(""p.Arg47His""))"	decreases	p(HGNC:TREM2)				
d6d178ce-6f53-4c03-aaea-9620c5da3294	0.65	29881344	In the study by Zhong et al. they demonstrated that TREM2 and DAP12 complex suppressed the activity of JNK signaling to suppress lipopolysaccharides (LPS)-triggered M1 pro inflammatory responses, thereby executing anti-inflammatory functions.	reach	complex(p(HGNC:TREM2), p(HGNC:TYROBP))	decreases	act(p(FPLX:JNK))				
7a18ae60-06a6-4ed4-a5d9-6c978ae5b2e8	0.95	29887864	As the inflammation was more severe in TREM2 deficient corneas, we further determined the mechanism by which TREM-2 mediated the inflammatory response.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
7dcfe47d-69d5-4493-b4a4-162a3a443aab	0.92	29887864	As the results showed that TREM2 suppressed caspase-1-dependent pyroptosis in P. aeruginosa keratitis, we further investigated the mechanism by which TREM2 mediates caspase-1 activation and cleavage.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:CASP1))				
55d5e76e-4fe8-4605-b570-328f024c8031	0.94	29887864	Besides, knockout of TREM2 did not affect TNF-alpha, which is closely related to cell apoptosis and NF-kappaB signaling, suggesting TREM2 deficiency may promote IL-1beta production in a caspase-1-dependent manner.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:IL1B))				
3785149a-5122-4746-b642-a18460611032	0.92	29887864	Collectively, these results demonstrated that TREM2 inhibits caspase-1 activation and subsequent pyroptosis in P. aeruginosa keratitis.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:CASP1))				
33bcf3f2-bf25-4ed2-ab05-c665872bf37a	0.65	29887864	Collectively, these results demonstrated that TREM2 inhibits caspase-1-dependent pyroptosis by reducing NLRP3 inflammasome activation.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:NLRP3))				
32776ba0-75aa-4f1c-8804-42c58b4078be	0.94	29887864	Colonna 's lab found that in Alzheimer 's disease (AD) patients and the 5xFAD transgenic murine model, deficiency in TREM2 caused autophagy of microglia in vivo.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006914"")"				
24b25139-7617-458c-b855-9e9dda0f5e4f	0.65	29887864	Consistently, our results showed that TREM2 deficiency promoted the cleavage of GSDMD to form its N-terminal domain.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:GSDMD))				
6dc224bd-74b1-4a6c-b269-59ee5eb7cd86	0.95	29887864	Consistently, treatment with YVAD also restored the TREM2 deficiency induced higher level of bacterial load and corneal inflammation.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
27d91aa4-9194-41c2-83c8-74b8e92e54d4	0.95	29887864	Holtzman 's group demonstrated that the increased TREM2 expression induced by viral replication suppressed apoptosis of lung macrophages, and thus led to chronic inflammation disease in a murine model of Sendai virus infection.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006915"")"				
f6cce0e1-6f6d-4a8b-9df1-5b917378cf98	0.86	29887864	In addition, our data showed that caspase-1 activation in macrophage enhanced in infected Trem2 -/- corneas, while its activation in PMN and DC were comparable in WT and Trem2 -/- corneas.	reach	p(HGNC:CASP1)	increases	act(p(HGNC:TREM2))				
eb326404-48f6-4c1d-b733-cd477b384e25	0.65	29887864	In contrast to the WT group, the TREM2 deficient corneas showed more intense TUNEL positive staining in the cornea stroma (magnification = 200x, 400x) after infection, suggesting that TREM2 suppressed the death of the infiltrating cells in P. aeruginosa infected corneas.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0008219"")"				
7dcfe47d-69d5-4493-b4a4-162a3a443aab	0.92	29887864	In this study, we found TREM2 deficiency promoted activation of caspase-1, secretion of IL-1beta and subsequent cell death in P. aeruginosa keratitis.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:CASP1))				
55d5e76e-4fe8-4605-b570-328f024c8031	0.94	29887864	In this study, we found TREM2 deficiency promoted activation of caspase-1, secretion of IL-1beta and subsequent cell death in P. aeruginosa keratitis.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:IL1B))				
59af0d7f-5c08-4ee1-ae3a-a84104474a0e	0.92	29887864	In this study, we found TREM2 deficiency promoted activation of caspase-1, secretion of IL-1beta and subsequent cell death in P. aeruginosa keratitis.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0008219"")"				
3785149a-5122-4746-b642-a18460611032	0.92	29887864	Our in vivo results indicated that TREM2 suppressed activation of caspase-1 and subsequent pyroptosis, thereby inhibiting cornea pathology as well as promoting the clearance of P. aeruginosa.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:CASP1))				
bece1dcc-1185-4499-973a-984f84a34081	0.65	29887864	Our in vivo studies indicated that TREM2 deficiency not only increased the production of IL-1beta and IL-18, but also promoted expression of MIP-2.	reach	p(HGNC:TREM2)	increases	p(HGNC:WDR26)				
60c240a2-6179-464b-89a7-805166e55f40	0.65	29887864	Our study demonstrated that TREM2 promotes host resistance against P. aeruginosa keratitis by inhibiting caspase-1-dependent pyroptosis, which provides new insights of TREM2 mediated anti-bacterial immunity.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006955"")"				
27d91aa4-9194-41c2-83c8-74b8e92e54d4	0.95	29887864	Recently, Holtzman 's group reported that TREM2 suppressed the apoptosis of lung macrophages during Sendai virus infection, then led to chronic inflammatory diseases.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006915"")"				
